CÓDIGO SIGEP,NOMBRE DE LA ENTIDAD,NIT,ORDEN,SUBORDEN,CLASIFICACIÓN ORGÁNICA,SECTOR,NIVEL,TIPO DE VINCULACIÓN,NATURALEZA JURÍDICA,LONGITUD,LATITUD,AÑO,FUENTE,CANTIDAD DE HOMBRES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE MUJERES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE HOMBRES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE MUJERES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE CARGOS PROVISTOS MÁXIMO NIVEL DECISORIO,CANTIDAD DE CARGOS PROVISTOS OTRO NIVEL DECISORIO,CODIGO DEPARTAMENTO,DEPARTAMENTO,CÓDIGO MUNICIPIO,MUNICIPIO
4422,GOBERNACION DE VICHADA,800094067,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-68.141222336,5.836529669,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",3,4,0,0,7,0,99,VICHADA,99001,PUERTO CARREÑO
4604,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,890325989,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,INSTITUCIÓN UNIVERSITARIA,-76.576492589,3.399043723,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,3,2,1,5,76,VALLE DEL CAUCA,76001,CALI
3386,HOSPITAL REINA SOFIA DE ESPAÑA DE LERIDA,890706823,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.923371784,4.866034592,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,0,0,1,0,73,TOLIMA,73408,LÉRIDA
4418,GOBERNACION DE SANTANDER,890201235,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.111569971,7.155833544,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",9,7,19,7,16,26,68,SANTANDER,68001,BUCARAMANGA
4412,GOBERNACION DE MAGDALENA,800103920,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.885278551,11.121894357,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",5,2,10,8,7,18,47,MAGDALENA,47001,SANTA MARTA
3532,HOSPITAL UNIVERSITARIO DE SINCELEJO  -SINCELEJO,892280033,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.431749665,9.316673928,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,2,1,1,3,70,SUCRE,70001,SINCELEJO
2645,CONTRALORIA DEPARTAMENTAL DE NARIÑO,800157830,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-77.206100743,1.083605497,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",0,0,2,5,0,7,52,NARIÑO,52001,PASTO
4413,GOBERNACION DE META,892000148,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.492915945,4.09166877,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",12,6,21,22,18,43,50,META,50001,VILLAVICENCIO
2746,DIRECCION TERRITORIAL DE SALUD DE CALDAS,800114312,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,SALUD Y PROTECCIÓN SOCIAL,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-75.50727881,5.08343301,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,2,3,1,5,17,CALDAS,17001,MANIZALES
2845,HOSPITAL REGIONAL DEL MAGDALENA MEDIO,900136865,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.782116461,7.054074558,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,1,0,0,3,0,68,SANTANDER,68081,BARRANCABERMEJA
4603,INSTITUTO DEPARTAMENTAL DE ACCION COMUNAL Y PARTICIPACION CIUDADANA,900294898,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-74.181072702,4.316107698,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,2,0,1,2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
4420,GOBERNACION DE VALLE DEL CAUCA,890399029,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-76.576492589,3.399043723,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",13,11,36,27,24,63,76,VALLE DEL CAUCA,76001,CALI
6349,GOBERNACION DE CUNDINAMARCA,899999114,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-74.181072702,4.316107698,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",10,13,54,33,23,87,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
8229,EMPRESA DE SERVICIOS PUBLICOS HIDROELECTRICA ITUANGO S.A.,811014798,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.611031065,6.257590259,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,2,2,1,4,05,ANTIOQUIA,05001,MEDELLÍN
3635,HOSPITAL UNIVERSITARIO  LA SAMARITANA,899999032,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.181072702,4.316107698,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",2,2,10,9,4,19,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
6236,UNIVERSIDAD DE SUCRE,892200323,TERRITORIAL,DEPARTAMENTAL,ORGANOS AUTÓNOMOS,NO APLICA,NO APLICA,NO APLICA,ENTE UNIVERSITARIO AUTÓNOMO,-75.431749665,9.316673928,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,1,21,11,3,32,70,SUCRE,70001,SINCELEJO
4405,GOBERNACION DE CAUCA,891580016,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-76.591944191,2.471704362,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,5,2,1,9,3,19,CAUCA,19001,POPAYÁN
3391,HOSPITAL SAN RAFAEL DE EL ESPINAL,890701033,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.893529408,4.166476969,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,1,1,0,1,1,73,TOLIMA,73268,ESPINAL
4418,GOBERNACION DE SANTANDER,890201235,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.111569971,7.155833544,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",10,5,18,9,15,27,68,SANTANDER,68001,BUCARAMANGA
4850,LOTERIA DE BOYACA,891801039,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-73.378018556,5.518472615,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,2,0,0,3,0,15,BOYACÁ,15001,TUNJA
8359,INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA,901168222,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-75.611031065,6.257590259,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",3,4,0,0,7,0,05,ANTIOQUIA,05001,MEDELLÍN
4791,INSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DEL TULUA,900061680,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-76.032503793,4.02840797,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,1,1,2,3,3,76,VALLE DEL CAUCA,76834,TULUÁ
2656,CONTRALORIA DEPARTAMENTAL DEL VALLE DEL CAUCA,800090735,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-76.576492589,3.399043723,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",17,11,0,0,28,0,76,VALLE DEL CAUCA,76001,CALI
4390,GOBERNACION DE SAN ANDRES,892400038,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-81.373885489,13.3511096,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",11,5,0,2,16,2,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA
4397,GOBERNACION DE GUAJIRA,892115015,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-72.958763152,11.242972141,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",8,7,6,4,15,10,44,LA GUAJIRA,44001,RIOHACHA
4414,GOBERNACION DE NORTE DE SANTANDER,800103927,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-72.488626408,8.112041811,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",13,6,0,0,19,0,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA
3821,EMPRESAS PUBLICAS DE CUNDINAMARCA S.A.,900222346,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-74.181072702,4.316107698,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",2,1,10,6,3,16,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
2666,CONTRALORIA GENERAL DE CALDAS,800077897,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-75.50727881,5.08343301,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,1,1,1,2,17,CALDAS,17001,MANIZALES
3075,HOSPITAL DEPARTAMENTAL SAN RAFAEL ZARZAL,891900441,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.050653363,4.35359875,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,0,2,1,2,76,VALLE DEL CAUCA,76895,ZARZAL
4846,LOTERIA DEL META,800123949,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-73.492915945,4.09166877,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,2,0,0,2,0,50,META,50001,VILLAVICENCIO
6227,UNIDADES TECNOLOGICAS DE SANTANDER,8902087271,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-73.111569971,7.155833544,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,0,10,8,0,18,68,SANTANDER,68001,BUCARAMANGA
4414,GOBERNACION DE NORTE DE SANTANDER,800103927,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-72.488626408,8.112041811,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",13,5,0,0,18,0,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA
1292,AREA METROPOLITANA DE CUCUTA,800153197,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,NO APLICA,ÁREA METROPOLITANA,-72.488626408,8.112041811,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,1,2,1,3,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA
4790,INSTITUTO PARA EL DESARROLLO DE ANTIOQUIA,890980179,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-75.611031065,6.257590259,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",6,3,4,6,9,10,05,ANTIOQUIA,05001,MEDELLÍN
2825,HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,890801099,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.50727881,5.08343301,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,1,3,1,4,17,CALDAS,17001,MANIZALES
3075,HOSPITAL DEPARTAMENTAL SAN RAFAEL ZARZAL,891900441,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.050653363,4.35359875,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,1,1,2,76,VALLE DEL CAUCA,76895,ZARZAL
4413,GOBERNACION DE META,892000148,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.492915945,4.09166877,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",12,10,17,19,22,36,50,META,50001,VILLAVICENCIO
2839,HOSPITAL NIÑO JESUS,802006728,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.827715439,10.98152051,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,3,0,0,3,0,08,ATLÁNTICO,08001,BARRANQUILLA
3373,HOSPITAL DEPARTAMENTAL SAN ANTONIO - PITALITO,891180134,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.05217643,1.848217185,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,2,1,2,41,HUILA,41551,PITALITO
3054,DEPARTAMENTAL DE PRIMER NIVEL MORENO Y CLAVIJO,900034131,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-70.509211529,6.796280825,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,0,2,1,2,81,ARAUCA,81001,ARAUCA
4415,GOBERNACION DE PUTUMAYO,800094164,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-76.665843491,1.26070915,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",6,4,1,3,10,4,86,PUTUMAYO,86001,MOCOA
3297,HOSPITAL SANTA ANA DE BOLIVAR DEL VALLE DEL CAUCA,891900414,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.576492589,3.399043723,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,76,VALLE DEL CAUCA,76001,CALI
4603,INSTITUTO DEPARTAMENTAL DE ACCION COMUNAL Y PARTICIPACION CIUDADANA,900294898,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-74.181072702,4.316107698,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,1,0,1,1,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
2647,CONTRALORIA DEPARTAMENTAL DEL AMAZONAS,838000110,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-70.04513691,-3.530058784,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,0,,1,,91,AMAZONAS,91001,LETICIA
1370,LOTERIA SANTANDER,890201725,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-73.111569971,7.155833544,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,1,3,1,4,68,SANTANDER,68001,BUCARAMANGA
8199,EMPRESAS PUBLICAS DE SUAZA SA,900499642,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.807984706,1.870992095,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,0,0,1,0,41,HUILA,41770,SUAZA
2646,CONTRALORIA DEPARTAMENTAL DE SANTANDER,890201705,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-73.111569971,7.155833544,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",5,4,4,2,9,6,68,SANTANDER,68001,BUCARAMANGA
1369,BENEFICENCIA DE CUNDINAMARCA,899999072,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-74.181072702,4.316107698,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",5,2,1,1,7,2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C."
4393,GOBERNACION DE BOYACA,891800498,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-73.378018556,5.518472615,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",8,8,27,26,16,53,15,BOYACÁ,15001,TUNJA
2646,CONTRALORIA DEPARTAMENTAL DE SANTANDER,890201705,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-73.111569971,7.155833544,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",1,3,6,2,4,8,68,SANTANDER,68001,BUCARAMANGA
4395,GOBERNACION DE CORDOBA,800103935,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-75.950550788,8.584698016,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",8,7,14,9,15,23,23,CÓRDOBA,23001,MONTERÍA
3543,HOSPITAL DEPARTAMENTAL GRANADA META,800037021,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.761154704,3.441051399,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,2,1,3,50,META,50313,GRANADA
2651,CONTRALORIA DEPARTAMENTAL DEL CESAR,892300534,TERRITORIAL,DEPARTAMENTAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,CONTRALORÍA DEPARTAMENTAL,-73.457847638,10.218902768,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,1,1,2,2,3,20,CESAR,20001,VALLEDUPAR
3389,HOSPITAL FEDERICO LLERAS ACOSTA IBAGUE,890706833,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.252590995,4.451921427,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,2,0,0,5,0,73,TOLIMA,73001,IBAGUÉ
4433,HOSPITAL LOCAL SANTIAGO DE TOLU,900208676,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.535434694,9.533810567,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",0,6,0,0,6,0,70,SUCRE,70820,SANTIAGO DE TOLÚ
3542,HOSPITAL REGIONAL DE VELEZ,900067136,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.690572558,6.00741043,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",2,1,0,0,3,0,68,SANTANDER,68861,VÉLEZ
4419,GOBERNACION DE TOLIMA,8001136727,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-75.252590995,4.451921427,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",8,7,18,18,15,36,73,TOLIMA,73001,IBAGUÉ
2834,HOSPITAL LOCAL LA UNION,900008025,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.283222116,8.811997799,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,70,SUCRE,70400,LA UNIÓN
4401,GOBERNACION DE ARAUCA,800102838,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-70.509211529,6.796280825,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",5,4,0,0,9,0,81,ARAUCA,81001,ARAUCA
6231,UNIVERSIDAD DE CUNDINAMARCA,890680062,TERRITORIAL,DEPARTAMENTAL,ORGANOS AUTÓNOMOS,NO APLICA,NO APLICA,NO APLICA,ENTE UNIVERSITARIO AUTÓNOMO,-74.388591139,4.323534028,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,2,6,2,5,8,25,CUNDINAMARCA,25290,FUSAGASUGÁ
8055,INSTITUTO DE CULTURA Y PATRIMONIO DE ANTIOQUIA,900425129,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-75.611031065,6.257590259,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",0,1,2,0,1,2,05,ANTIOQUIA,05001,MEDELLÍN
4403,GOBERNACION DE CAQUETA,800091594,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-75.558239064,1.749138704,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",5,4,9,6,9,15,18,CAQUETÁ,18001,FLORENCIA
3387,HOSPITAL SAN JUAN BAUTISTA DE CHAPARRAL,890701459,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.589866342,3.743693084,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,73,TOLIMA,73168,CHAPARRAL
4395,GOBERNACION DE CORDOBA,800103935,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-75.950550788,8.584698016,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",11,5,16,7,16,23,23,CÓRDOBA,23001,MONTERÍA
4405,GOBERNACION DE CAUCA,891580016,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-76.591944191,2.471704362,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",5,4,1,0,9,1,19,CAUCA,19001,POPAYÁN
8225,EMPRESA DE SERVICIOS PUBLICOS AGUAS DEL CHOCO S.A,900354051,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-76.65015147,5.7543229,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",0,1,1,3,1,4,27,CHOCÓ,27001,QUIBDÓ
1429,CENTRO DE DIAGNOSTICO AUTOMOTOR DE NARIÑO LTDA.,800206629,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,TRANSPORTE,DESCENTRALIZADO,ADSCRITAS,SOCIEDAD DE ECONOMÍA MIXTA,-77.206100743,1.083605497,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,0,0,1,0,52,NARIÑO,52001,PASTO
4791,INSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DEL TULUA,900061680,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-76.032503793,4.02840797,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,0,2,3,2,5,76,VALLE DEL CAUCA,76834,TULUÁ
6231,UNIVERSIDAD DE CUNDINAMARCA,890680062,TERRITORIAL,DEPARTAMENTAL,ORGANOS AUTÓNOMOS,NO APLICA,NO APLICA,NO APLICA,ENTE UNIVERSITARIO AUTÓNOMO,-74.388591139,4.323534028,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,2,6,4,4,10,25,CUNDINAMARCA,25290,FUSAGASUGÁ
4422,GOBERNACION DE VICHADA,800094067,TERRITORIAL,DEPARTAMENTAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,GOBERNACIÓN,-68.141222336,5.836529669,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",5,3,0,0,8,0,99,VICHADA,99001,PUERTO CARREÑO
